CRIMINAL_ID,INCIDENT_DATE,INCIDENT_AREA
201223951,11/05/2020 12:00:00 AM,77th Street
201100801,12/10/2020 12:00:00 AM,Northeast
200608092,03/18/2020 12:00:00 AM,Hollywood
201214286,06/08/2020 12:00:00 AM,77th Street
200321818,12/16/2020 12:00:00 AM,Southwest
200511054,06/25/2020 12:00:00 AM,Harbor
200111724,05/14/2020 12:00:00 AM,Central
201514425,08/26/2020 12:00:00 AM,N Hollywood
200507312,03/17/2020 12:00:00 AM,Harbor
202012021,07/12/2020 12:00:00 AM,Olympic
200806418,02/23/2020 12:00:00 AM,West LA
202011950,07/10/2020 12:00:00 AM,Olympic
200614031,08/15/2020 12:00:00 AM,Hollywood
200116347,08/12/2020 12:00:00 AM,Central
200518355,12/30/2020 12:00:00 AM,Harbor
200805372,01/30/2020 12:00:00 AM,West LA
201410241,04/28/2020 12:00:00 AM,Pacific
200319507,10/28/2020 12:00:00 AM,Southwest
201418713,10/15/2020 12:00:00 AM,Pacific
200308454,03/12/2020 12:00:00 AM,Southwest
200412669,09/12/2020 12:00:00 AM,Hollenbeck
200311971,05/27/2020 12:00:00 AM,Southwest
200914713,09/15/2020 12:00:00 AM,Van Nuys
201812843,06/20/2020 12:00:00 AM,Southeast
201311833,06/05/2020 12:00:00 AM,Newton
201415579,08/16/2020 12:00:00 AM,Pacific
202110724,06/21/2020 12:00:00 AM,Topanga
201512792,07/19/2020 12:00:00 AM,N Hollywood
201421611,12/14/2020 12:00:00 AM,Pacific
201013314,09/22/2020 12:00:00 AM,West Valley
201800624,03/27/2020 12:00:00 AM,Southeast
200506494,02/27/2020 12:00:00 AM,Harbor
201105289,01/30/2020 12:00:00 AM,Northeast
201716517,12/22/2020 12:00:00 AM,Devonshire
200605747,02/06/2020 12:00:00 AM,Hollywood
200200570,02/10/2020 12:00:00 AM,Rampart
202015803,10/12/2020 12:00:00 AM,Olympic
200900848,09/26/2020 12:00:00 AM,Van Nuys
201416023,08/24/2020 12:00:00 AM,Pacific
200710489,05/30/2020 12:00:00 AM,Wilshire
200805812,02/08/2020 12:00:00 AM,West LA
200312906,06/19/2020 12:00:00 AM,Southwest
200908232,04/07/2020 12:00:00 AM,Van Nuys
201515862,10/02/2020 12:00:00 AM,N Hollywood
201104646,01/16/2020 12:00:00 AM,Northeast
200113047,06/07/2020 12:00:00 AM,Central
200806072,02/15/2020 12:00:00 AM,West LA
201518615,12/12/2020 12:00:00 AM,N Hollywood
201113351,09/06/2020 12:00:00 AM,Northeast
202104118,01/03/2020 12:00:00 AM,Topanga
200508618,04/23/2020 12:00:00 AM,Harbor
201014816,11/06/2020 12:00:00 AM,West Valley
200511987,07/18/2020 12:00:00 AM,Harbor
200211283,06/12/2020 12:00:00 AM,Rampart
200216440,10/21/2020 12:00:00 AM,Rampart
200717115,12/14/2020 12:00:00 AM,Wilshire
202013623,08/18/2020 12:00:00 AM,Olympic
200209225,04/21/2020 12:00:00 AM,Rampart
201410315,05/01/2020 12:00:00 AM,Pacific
200610426,05/20/2020 12:00:00 AM,Hollywood
201006427,02/24/2020 12:00:00 AM,West Valley
200110618,04/17/2020 12:00:00 AM,Central
202006731,02/26/2020 12:00:00 AM,Olympic
201615297,12/01/2020 12:00:00 AM,Foothill
200113113,06/09/2020 12:00:00 AM,Central
201314055,07/14/2020 12:00:00 AM,Newton
201220523,09/12/2020 12:00:00 AM,77th Street
200105087,01/15/2020 12:00:00 AM,Central
201417139,09/13/2020 12:00:00 AM,Pacific
201820137,11/06/2020 12:00:00 AM,Southeast
200315233,08/02/2020 12:00:00 AM,Southwest
200112640,06/01/2020 12:00:00 AM,Central
201910553,06/04/2020 12:00:00 AM,Mission
200105771,01/26/2020 12:00:00 AM,Central
202016694,11/02/2020 12:00:00 AM,Olympic
200709519,05/21/2020 12:00:00 AM,Wilshire
201910821,06/11/2020 12:00:00 AM,Mission
201109681,05/23/2020 12:00:00 AM,Northeast
200710204,06/08/2020 12:00:00 AM,Wilshire
200414995,11/18/2020 12:00:00 AM,Hollenbeck
200708230,04/13/2020 12:00:00 AM,Wilshire
201610413,06/25/2020 12:00:00 AM,Foothill
200609804,05/03/2020 12:00:00 AM,Hollywood
201213061,05/17/2020 12:00:00 AM,77th Street
200610799,05/31/2020 12:00:00 AM,Hollywood
201514543,08/30/2020 12:00:00 AM,N Hollywood
201716247,12/14/2020 12:00:00 AM,Devonshire
201008325,04/23/2020 12:00:00 AM,West Valley
202004849,01/21/2020 12:00:00 AM,Olympic
201014939,11/11/2020 12:00:00 AM,West Valley
201216389,07/13/2020 12:00:00 AM,77th Street
200111014,04/26/2020 12:00:00 AM,Central
201005148,01/28/2020 12:00:00 AM,West Valley
200619124,12/11/2020 12:00:00 AM,Hollywood
201311512,05/27/2020 12:00:00 AM,Newton
201713812,09/30/2020 12:00:00 AM,Devonshire
201207733,02/22/2020 12:00:00 AM,77th Street
200322186,12/23/2020 12:00:00 AM,Southwest
201110162,06/07/2020 12:00:00 AM,Northeast
200319982,11/06/2020 12:00:00 AM,Southwest
201113561,09/13/2020 12:00:00 AM,Northeast
200105990,01/29/2020 12:00:00 AM,Central
201518418,12/07/2020 12:00:00 AM,N Hollywood
200613650,08/06/2020 12:00:00 AM,Hollywood
201309593,04/19/2020 12:00:00 AM,Newton
200213976,08/19/2020 12:00:00 AM,Rampart
201915079,09/30/2020 12:00:00 AM,Mission
200306603,02/13/2020 12:00:00 AM,Southwest
201009451,05/27/2020 12:00:00 AM,West Valley
201317574,09/26/2020 12:00:00 AM,Newton
200114108,06/29/2020 12:00:00 AM,Central
201011581,08/01/2020 12:00:00 AM,West Valley
200510476,06/11/2020 12:00:00 AM,Harbor
201009732,04/28/2020 12:00:00 AM,West Valley
201320507,11/27/2020 12:00:00 AM,Newton
200205367,01/28/2020 12:00:00 AM,Rampart
211104174,01/07/2021 12:00:00 AM,Northeast
201811269,05/17/2020 12:00:00 AM,Southeast
202016813,11/06/2020 12:00:00 AM,Olympic
200611305,06/11/2020 12:00:00 AM,Hollywood
200205401,01/28/2020 12:00:00 AM,Rampart
200814235,09/18/2020 12:00:00 AM,West LA
200705366,01/29/2020 12:00:00 AM,Wilshire
200807440,03/16/2020 12:00:00 AM,West LA
200414612,11/04/2020 12:00:00 AM,Hollenbeck
201517065,11/02/2020 12:00:00 AM,N Hollywood
202105570,02/04/2020 12:00:00 AM,Topanga
202105108,01/24/2020 12:00:00 AM,Topanga
201518638,12/14/2020 12:00:00 AM,N Hollywood
202017317,11/18/2020 12:00:00 AM,Olympic
201507722,03/17/2020 12:00:00 AM,N Hollywood
201908636,04/11/2020 12:00:00 AM,Mission
201312056,06/10/2020 12:00:00 AM,Newton
201215269,06/24/2020 12:00:00 AM,77th Street
201316932,09/13/2020 12:00:00 AM,Newton
201313607,07/08/2020 12:00:00 AM,Newton
200715686,11/06/2020 12:00:00 AM,Wilshire
200207186,03/02/2020 12:00:00 AM,Rampart
200706934,03/03/2020 12:00:00 AM,Wilshire
201815269,08/08/2020 12:00:00 AM,Southeast
201407141,02/17/2020 12:00:00 AM,Pacific
201007653,03/30/2020 12:00:00 AM,West Valley
202117171,12/17/2020 12:00:00 AM,Topanga
201227065,12/24/2020 12:00:00 AM,77th Street
200618102,11/16/2020 12:00:00 AM,Hollywood
201014880,11/09/2020 12:00:00 AM,West Valley
201214519,06/10/2020 12:00:00 AM,77th Street
200906488,02/25/2020 12:00:00 AM,Van Nuys
201613495,10/05/2020 12:00:00 AM,Foothill
200810126,05/30/2020 12:00:00 AM,West LA
201206932,02/11/2020 12:00:00 AM,77th Street
201611604,08/02/2020 12:00:00 AM,Foothill
200609752,04/29/2020 12:00:00 AM,Hollywood
211710549,07/02/2021 12:00:00 AM,Devonshire
200816103,10/27/2020 12:00:00 AM,West LA
200511829,07/14/2020 12:00:00 AM,Harbor
200817541,12/14/2020 12:00:00 AM,West LA
201509163,04/24/2020 12:00:00 AM,N Hollywood
201906260,02/16/2020 12:00:00 AM,Mission
200206982,02/27/2020 12:00:00 AM,Rampart
200511712,07/12/2020 12:00:00 AM,Harbor
201109670,05/18/2020 12:00:00 AM,Northeast
201616048,12/27/2020 12:00:00 AM,Foothill
201209022,03/11/2020 12:00:00 AM,77th Street
200911267,06/19/2020 12:00:00 AM,Van Nuys
200110136,04/06/2020 12:00:00 AM,Central
202013719,08/21/2020 12:00:00 AM,Olympic
201200730,06/17/2020 12:00:00 AM,77th Street
202012221,07/16/2020 12:00:00 AM,Olympic
201417283,09/16/2020 12:00:00 AM,Pacific
200707580,03/18/2020 12:00:00 AM,Wilshire
200918037,12/04/2020 12:00:00 AM,Van Nuys
202011108,06/18/2020 12:00:00 AM,Olympic
200217303,11/12/2020 12:00:00 AM,Rampart
201511508,06/19/2020 12:00:00 AM,N Hollywood
200908665,04/20/2020 12:00:00 AM,Van Nuys
211904106,01/01/2021 12:00:00 AM,Mission
200817718,12/19/2020 12:00:00 AM,West LA
200809872,05/25/2020 12:00:00 AM,West LA
201011270,07/23/2020 12:00:00 AM,West Valley
201314108,07/17/2020 12:00:00 AM,Newton
200907051,02/29/2020 12:00:00 AM,Van Nuys
201519191,12/30/2020 12:00:00 AM,N Hollywood
201606865,03/09/2020 12:00:00 AM,Foothill
210505172,01/16/2021 12:00:00 AM,Harbor
200317240,09/12/2020 12:00:00 AM,Southwest
200121573,11/25/2020 12:00:00 AM,Central
200817559,12/14/2020 12:00:00 AM,West LA
200116075,08/09/2020 12:00:00 AM,Central
200122904,12/29/2020 12:00:00 AM,Central
200908366,04/12/2020 12:00:00 AM,Van Nuys
200900720,06/01/2020 12:00:00 AM,Van Nuys
200512569,08/02/2020 12:00:00 AM,Harbor
200918485,12/15/2020 12:00:00 AM,Van Nuys
200917150,11/13/2020 12:00:00 AM,Van Nuys
201007791,04/05/2020 12:00:00 AM,West Valley
200105637,01/24/2020 12:00:00 AM,Central
200213832,08/16/2020 12:00:00 AM,Rampart
200315558,08/10/2020 12:00:00 AM,Southwest
200817186,12/03/2020 12:00:00 AM,West LA
201113750,09/19/2020 12:00:00 AM,Northeast
201406181,02/06/2020 12:00:00 AM,Pacific
201715937,12/03/2020 12:00:00 AM,Devonshire
200114823,07/14/2020 12:00:00 AM,Central
201804372,01/08/2020 12:00:00 AM,Southeast
202114527,10/05/2020 12:00:00 AM,Topanga
201704937,01/23/2020 12:00:00 AM,Devonshire
200908398,04/13/2020 12:00:00 AM,Van Nuys
201506108,02/12/2020 12:00:00 AM,N Hollywood
200808456,04/18/2020 12:00:00 AM,West LA
200817443,12/11/2020 12:00:00 AM,West LA
200405764,02/14/2020 12:00:00 AM,Hollenbeck
201207270,02/16/2020 12:00:00 AM,77th Street
200216787,10/28/2020 12:00:00 AM,Rampart
200116286,07/27/2020 12:00:00 AM,Central
200511705,07/11/2020 12:00:00 AM,Harbor
201715922,12/02/2020 12:00:00 AM,Devonshire
200807308,03/13/2020 12:00:00 AM,West LA
201015915,12/09/2020 12:00:00 AM,West Valley
200715808,11/09/2020 12:00:00 AM,Wilshire
200904167,01/05/2020 12:00:00 AM,Van Nuys
200205884,02/07/2020 12:00:00 AM,Rampart
201611212,07/19/2020 12:00:00 AM,Foothill
200408654,05/08/2020 12:00:00 AM,Hollenbeck
212104750,01/21/2021 12:00:00 AM,Topanga
201420000,11/09/2020 12:00:00 AM,Pacific
201321590,12/22/2020 12:00:00 AM,Newton
200704804,01/17/2020 12:00:00 AM,Wilshire
202009376,05/03/2020 12:00:00 AM,Olympic
201808841,03/28/2020 12:00:00 AM,Southeast
201011177,07/19/2020 12:00:00 AM,West Valley
200712026,07/26/2020 12:00:00 AM,Wilshire
201309188,04/08/2020 12:00:00 AM,Newton
201013431,09/25/2020 12:00:00 AM,West Valley
200109031,03/11/2020 12:00:00 AM,Central
201814749,07/29/2020 12:00:00 AM,Southeast
201107786,03/27/2020 12:00:00 AM,Northeast
200113063,06/07/2020 12:00:00 AM,Central
201514909,09/07/2020 12:00:00 AM,N Hollywood
200318484,10/06/2020 12:00:00 AM,Southwest
200614417,08/24/2020 12:00:00 AM,Hollywood
200815066,10/08/2020 12:00:00 AM,West LA
201410971,05/16/2020 12:00:00 AM,Pacific
200906880,03/03/2020 12:00:00 AM,Van Nuys
201004647,01/16/2020 12:00:00 AM,West Valley
202004368,01/09/2020 12:00:00 AM,Olympic
200122218,12/10/2020 12:00:00 AM,Central
200315826,08/16/2020 12:00:00 AM,Southwest
210806111,02/22/2021 12:00:00 AM,West LA
202007882,03/24/2020 12:00:00 AM,Olympic
201109447,05/17/2020 12:00:00 AM,Northeast
200407389,03/30/2020 12:00:00 AM,Hollenbeck
201419887,11/01/2020 12:00:00 AM,Pacific
202007821,03/22/2020 12:00:00 AM,Olympic
201217408,07/28/2020 12:00:00 AM,77th Street
201218485,08/13/2020 12:00:00 AM,77th Street
200116290,08/10/2020 12:00:00 AM,Central
201012806,09/06/2020 12:00:00 AM,West Valley
201909538,05/07/2020 12:00:00 AM,Mission
202008220,04/02/2020 12:00:00 AM,Olympic
201204271,01/04/2020 12:00:00 AM,77th Street
202114696,10/09/2020 12:00:00 AM,Topanga
200315764,08/13/2020 12:00:00 AM,Southwest
201209220,03/16/2020 12:00:00 AM,77th Street
201418921,10/18/2020 12:00:00 AM,Pacific
201408245,03/14/2020 12:00:00 AM,Pacific
200121920,12/04/2020 12:00:00 AM,Central
201113882,09/22/2020 12:00:00 AM,Northeast
200305768,01/30/2020 12:00:00 AM,Southwest
202116573,12/02/2020 12:00:00 AM,Topanga
201611810,08/08/2020 12:00:00 AM,Foothill
201413730,07/13/2020 12:00:00 AM,Pacific
201321763,12/26/2020 12:00:00 AM,Newton
210909781,05/27/2021 12:00:00 AM,Van Nuys
201517802,11/22/2020 12:00:00 AM,N Hollywood
201412054,05/12/2020 12:00:00 AM,Pacific
200311721,05/21/2020 12:00:00 AM,Southwest
201812555,06/14/2020 12:00:00 AM,Southeast
200111975,05/20/2020 12:00:00 AM,Central
201110045,06/04/2020 12:00:00 AM,Northeast
200111005,04/26/2020 12:00:00 AM,Central
200112422,05/31/2020 12:00:00 AM,Central
201316171,08/29/2020 12:00:00 AM,Newton
201500827,06/02/2020 12:00:00 AM,N Hollywood
201005336,02/01/2020 12:00:00 AM,West Valley
200708062,04/07/2020 12:00:00 AM,Wilshire
200214982,09/14/2020 12:00:00 AM,Rampart
200712641,08/11/2020 12:00:00 AM,Wilshire
201320139,11/19/2020 12:00:00 AM,Newton
201207697,02/23/2020 12:00:00 AM,77th Street
201609086,05/15/2020 12:00:00 AM,Foothill
200311576,05/19/2020 12:00:00 AM,Southwest
201918503,12/28/2020 12:00:00 AM,Mission
202010793,06/11/2020 12:00:00 AM,Olympic
200205966,02/09/2020 12:00:00 AM,Rampart
202115722,11/07/2020 12:00:00 AM,Topanga
201409788,04/18/2020 12:00:00 AM,Pacific
200711295,07/06/2020 12:00:00 AM,Wilshire
201810330,04/29/2020 12:00:00 AM,Southeast
201422360,12/30/2020 12:00:00 AM,Pacific
201516268,10/14/2020 12:00:00 AM,N Hollywood
200311703,05/22/2020 12:00:00 AM,Southwest
200105107,01/16/2020 12:00:00 AM,Central
201421363,12/07/2020 12:00:00 AM,Pacific
200120979,11/13/2020 12:00:00 AM,Central
200815036,10/08/2020 12:00:00 AM,West LA
202109450,05/17/2020 12:00:00 AM,Topanga
201713033,09/07/2020 12:00:00 AM,Devonshire
201209578,03/22/2020 12:00:00 AM,77th Street
200209018,04/15/2020 12:00:00 AM,Rampart
200205534,01/31/2020 12:00:00 AM,Rampart
201217442,07/30/2020 12:00:00 AM,77th Street
200716969,12/11/2020 12:00:00 AM,Wilshire
201813517,07/04/2020 12:00:00 AM,Southeast
201010324,06/24/2020 12:00:00 AM,West Valley
200707842,03/29/2020 12:00:00 AM,Wilshire
201405605,01/28/2020 12:00:00 AM,Pacific
201812536,06/14/2020 12:00:00 AM,Southeast
200900646,03/15/2020 12:00:00 AM,Van Nuys
200505979,02/17/2020 12:00:00 AM,Harbor
200618941,12/03/2020 12:00:00 AM,Hollywood
201705796,02/11/2020 12:00:00 AM,Devonshire
200913949,08/25/2020 12:00:00 AM,Van Nuys
201209283,03/16/2020 12:00:00 AM,77th Street
200312226,06/02/2020 12:00:00 AM,Southwest
200118993,10/06/2020 12:00:00 AM,Central
201109558,05/19/2020 12:00:00 AM,Northeast
200209655,04/30/2020 12:00:00 AM,Rampart
202105250,01/28/2020 12:00:00 AM,Topanga
200504705,01/17/2020 12:00:00 AM,Harbor
201311264,05/23/2020 12:00:00 AM,Newton
201317891,10/02/2020 12:00:00 AM,Newton
200509089,05/05/2020 12:00:00 AM,Harbor
201716076,12/07/2020 12:00:00 AM,Devonshire
200606953,02/25/2020 12:00:00 AM,Hollywood
201108743,04/24/2020 12:00:00 AM,Northeast
201613013,09/18/2020 12:00:00 AM,Foothill
200208914,04/10/2020 12:00:00 AM,Rampart
201013044,09/14/2020 12:00:00 AM,West Valley
201418879,10/16/2020 12:00:00 AM,Pacific
201515047,09/10/2020 12:00:00 AM,N Hollywood
201811945,05/30/2020 12:00:00 AM,Southeast
201809201,04/05/2020 12:00:00 AM,Southeast
202009525,05/08/2020 12:00:00 AM,Olympic
201916958,11/16/2020 12:00:00 AM,Mission
201911572,06/29/2020 12:00:00 AM,Mission
201007783,04/05/2020 12:00:00 AM,West Valley
201209821,03/25/2020 12:00:00 AM,77th Street
200317227,09/12/2020 12:00:00 AM,Southwest
201609352,05/23/2020 12:00:00 AM,Foothill
201208548,03/05/2020 12:00:00 AM,77th Street
200908152,04/04/2020 12:00:00 AM,Van Nuys
201804975,01/17/2020 12:00:00 AM,Southeast
201209886,03/28/2020 12:00:00 AM,77th Street
200518138,12/23/2020 12:00:00 AM,Harbor
201911019,06/15/2020 12:00:00 AM,Mission
200404741,01/20/2020 12:00:00 AM,Hollenbeck
201606271,02/25/2020 12:00:00 AM,Foothill
200917899,11/30/2020 12:00:00 AM,Van Nuys
200516927,11/20/2020 12:00:00 AM,Harbor
200408941,05/17/2020 12:00:00 AM,Hollenbeck
201224918,11/20/2020 12:00:00 AM,77th Street
200116043,08/08/2020 12:00:00 AM,Central
201908179,03/28/2020 12:00:00 AM,Mission
200707374,03/13/2020 12:00:00 AM,Wilshire
201810895,05/10/2020 12:00:00 AM,Southeast
201015627,11/29/2020 12:00:00 AM,West Valley
200613297,07/31/2020 12:00:00 AM,Hollywood
210605107,12/21/2020 12:00:00 AM,Hollywood
201013124,09/15/2020 12:00:00 AM,West Valley
200109341,03/17/2020 12:00:00 AM,Central
202113345,09/01/2020 12:00:00 AM,Topanga
201008105,04/16/2020 12:00:00 AM,West Valley
202106092,02/16/2020 12:00:00 AM,Topanga
201411024,05/17/2020 12:00:00 AM,Pacific
201914951,09/26/2020 12:00:00 AM,Mission
200316223,08/20/2020 12:00:00 AM,Southwest
201712483,08/24/2020 12:00:00 AM,Devonshire
200211751,06/24/2020 12:00:00 AM,Rampart
201711216,07/16/2020 12:00:00 AM,Devonshire
201605074,01/25/2020 12:00:00 AM,Foothill
201217772,07/02/2020 12:00:00 AM,77th Street
201116160,11/29/2020 12:00:00 AM,Northeast
201223726,10/31/2020 12:00:00 AM,77th Street
201421542,12/12/2020 12:00:00 AM,Pacific
201106695,02/29/2020 12:00:00 AM,Northeast
201404122,01/02/2020 12:00:00 AM,Pacific
201314398,07/23/2020 12:00:00 AM,Newton
200113602,06/18/2020 12:00:00 AM,Central
200313858,07/08/2020 12:00:00 AM,Southwest
201508618,04/11/2020 12:00:00 AM,N Hollywood
200308096,03/06/2020 12:00:00 AM,Southwest
200710279,06/09/2020 12:00:00 AM,Wilshire
200214291,08/27/2020 12:00:00 AM,Rampart
201112132,08/03/2020 12:00:00 AM,Northeast
201804095,01/02/2020 12:00:00 AM,Southeast
200711361,07/07/2020 12:00:00 AM,Wilshire
200309004,03/24/2020 12:00:00 AM,Southwest
201107079,03/08/2020 12:00:00 AM,Northeast
202110621,06/18/2020 12:00:00 AM,Topanga
200322200,12/23/2020 12:00:00 AM,Southwest
201709407,05/06/2020 12:00:00 AM,Devonshire
200310796,05/03/2020 12:00:00 AM,Southwest
201513135,07/27/2020 12:00:00 AM,N Hollywood
200711626,06/19/2020 12:00:00 AM,Wilshire
201421036,11/30/2020 12:00:00 AM,Pacific
200118847,10/02/2020 12:00:00 AM,Central
200617375,10/30/2020 12:00:00 AM,Hollywood
201814136,07/17/2020 12:00:00 AM,Southeast
211704808,01/02/2021 12:00:00 AM,Devonshire
201819578,10/13/2020 12:00:00 AM,Southeast
201712782,09/01/2020 12:00:00 AM,Devonshire
201806984,02/21/2020 12:00:00 AM,Southeast
201107431,03/17/2020 12:00:00 AM,Northeast
200308382,03/11/2020 12:00:00 AM,Southwest
200309265,03/31/2020 12:00:00 AM,Southwest
201305305,01/24/2020 12:00:00 AM,Newton
200508121,04/10/2020 12:00:00 AM,Harbor
200708136,04/09/2020 12:00:00 AM,Wilshire
200214295,08/27/2020 12:00:00 AM,Rampart
200212917,07/23/2020 12:00:00 AM,Rampart
201421635,12/14/2020 12:00:00 AM,Pacific
201815561,08/14/2020 12:00:00 AM,Southeast
201107264,03/13/2020 12:00:00 AM,Northeast
201420391,11/17/2020 12:00:00 AM,Pacific
201907735,03/17/2020 12:00:00 AM,Mission
201707260,03/11/2020 12:00:00 AM,Devonshire
201114821,10/18/2020 12:00:00 AM,Northeast
201513029,07/22/2020 12:00:00 AM,N Hollywood
201511253,06/14/2020 12:00:00 AM,N Hollywood
200911917,07/04/2020 12:00:00 AM,Van Nuys
200321484,12/09/2020 12:00:00 AM,Southwest
201218022,08/06/2020 12:00:00 AM,77th Street
200217014,11/02/2020 12:00:00 AM,Rampart
201813118,06/26/2020 12:00:00 AM,Southeast
200510124,05/31/2020 12:00:00 AM,Harbor
201716123,12/08/2020 12:00:00 AM,Devonshire
200320255,11/12/2020 12:00:00 AM,Southwest
200319919,11/05/2020 12:00:00 AM,Southwest
200512572,08/02/2020 12:00:00 AM,Harbor
200122397,12/15/2020 12:00:00 AM,Central
201212828,05/14/2020 12:00:00 AM,77th Street
202005565,02/02/2020 12:00:00 AM,Olympic
200118007,09/14/2020 12:00:00 AM,Central
202111818,07/21/2020 12:00:00 AM,Topanga
201515349,09/19/2020 12:00:00 AM,N Hollywood
201607899,04/08/2020 12:00:00 AM,Foothill
201107611,03/22/2020 12:00:00 AM,Northeast
202113119,08/25/2020 12:00:00 AM,Topanga
201507386,03/10/2020 12:00:00 AM,N Hollywood
200705805,02/06/2020 12:00:00 AM,Wilshire
201111151,07/06/2020 12:00:00 AM,Northeast
200207865,03/17/2020 12:00:00 AM,Rampart
201226659,12/18/2020 12:00:00 AM,77th Street
200112041,05/22/2020 12:00:00 AM,Central
202108966,05/05/2020 12:00:00 AM,Topanga
200411867,08/18/2020 12:00:00 AM,Hollenbeck
201215969,07/05/2020 12:00:00 AM,77th Street
201209314,03/17/2020 12:00:00 AM,77th Street
200905791,02/09/2020 12:00:00 AM,Van Nuys
201112077,08/01/2020 12:00:00 AM,Northeast
201500752,04/25/2020 12:00:00 AM,N Hollywood
200121513,11/24/2020 12:00:00 AM,Central
201707323,03/13/2020 12:00:00 AM,Devonshire
200615878,09/23/2020 12:00:00 AM,Hollywood
201713022,09/08/2020 12:00:00 AM,Devonshire
200211174,06/10/2020 12:00:00 AM,Rampart
200513388,08/23/2020 12:00:00 AM,Harbor
200315781,08/12/2020 12:00:00 AM,Southwest
202012191,07/16/2020 12:00:00 AM,Olympic
201608643,04/30/2020 12:00:00 AM,Foothill
200604353,01/09/2020 12:00:00 AM,Hollywood
200313411,06/29/2020 12:00:00 AM,Southwest
201011392,07/27/2020 12:00:00 AM,West Valley
201812955,06/22/2020 12:00:00 AM,Southeast
201906185,02/14/2020 12:00:00 AM,Mission
201904616,01/14/2020 12:00:00 AM,Mission
201212474,05/08/2020 12:00:00 AM,77th Street
201116601,12/13/2020 12:00:00 AM,Northeast
201313900,07/13/2020 12:00:00 AM,Newton
200515656,10/22/2020 12:00:00 AM,Harbor
200813719,09/04/2020 12:00:00 AM,West LA
200913044,08/02/2020 12:00:00 AM,Van Nuys
200204489,01/10/2020 12:00:00 AM,Rampart
202012932,08/03/2020 12:00:00 AM,Olympic
201516233,10/13/2020 12:00:00 AM,N Hollywood
201211713,04/27/2020 12:00:00 AM,77th Street
202106105,02/15/2020 12:00:00 AM,Topanga
201715445,11/16/2020 12:00:00 AM,Devonshire
201506783,02/25/2020 12:00:00 AM,N Hollywood
200611630,06/21/2020 12:00:00 AM,Hollywood
200914385,09/06/2020 12:00:00 AM,Van Nuys
200606134,02/13/2020 12:00:00 AM,Hollywood
200309683,04/10/2020 12:00:00 AM,Southwest
201000809,08/14/2020 12:00:00 AM,West Valley
202013306,08/11/2020 12:00:00 AM,Olympic
200915460,10/04/2020 12:00:00 AM,Van Nuys
200813771,09/06/2020 12:00:00 AM,West LA
200516686,11/15/2020 12:00:00 AM,Harbor
201813656,07/08/2020 12:00:00 AM,Southeast
202116625,12/04/2020 12:00:00 AM,Topanga
201907497,03/11/2020 12:00:00 AM,Mission
200118505,09/25/2020 12:00:00 AM,Central
201306036,02/04/2020 12:00:00 AM,Newton
201609137,05/17/2020 12:00:00 AM,Foothill
201215340,06/25/2020 12:00:00 AM,77th Street
201420415,11/17/2020 12:00:00 AM,Pacific
201312649,06/22/2020 12:00:00 AM,Newton
201708650,04/24/2020 12:00:00 AM,Devonshire
201709199,05/18/2020 12:00:00 AM,Devonshire
